ID,rating
526003,5
526006,3
1721,4
904334,5
1725,4
1727,3
526016,4
526019,4
1732,4
1733,4
526022,4
1735,4
1740,4
526030,3
1744,5
526033,4
526034,5
786723,5
526036,5
437198,3
1751,4
1753,5
526043,5
526044,5
526047,4
526049,5
526052,4
526053,4
1767,5
611964,3
526058,5
1771,4
526061,5
526063,5
526064,4
526066,5
1779,5
1781,5
1782,4
1786,4
1787,3
262442,4
437205,5
526081,5
1795,5
526089,5
1803,4
526092,4
1805,4
1806,3
526096,5
526098,5
1812,4
526101,4
1814,5
1815,4
1818,4
524591,4
1820,4
526109,5
526111,4
1827,3
526117,3
526119,4
526120,4
1834,4
526123,4
526124,4
526127,4
1840,5
526129,5
524595,4
526132,4
526134,4
1848,4
349223,5
526139,4
1854,5
1856,3
526145,4
526148,5
526151,5
1865,4
786743,5
526158,5
1872,5
526162,5
576179,4
526166,5
526167,5
961508,4
1886,3
437221,4
1888,4
1891,4
526180,4
1894,5
526183,4
526184,4
1897,5
1900,4
1901,4
1902,4
526192,4
961512,4
1906,4
526195,4
526201,5
526205,4
526206,5
698387,4
1923,4
1925,4
1929,4
1930,4
322,5
526222,4
1935,4
1936,5
526225,4
1938,4
1940,4
1944,4
526233,5
1946,4
526236,4
526238,4
1951,4
1953,4
1964,5
526255,5
526257,4
1970,4
175091,4
1972,4
1974,2
329,5
1977,5
69898,4
611999,3
526269,4
1984,4
526277,4
526278,4
526281,4
526283,5
526285,4
526287,4
942803,3
2007,3
349860,3
2010,4
526299,4
2012,4
87717,4
526304,5
262480,4
2021,4
40505,4
2024,4
961532,5
2028,3
2031,4
526322,5
942804,4
2041,3
2043,4
2045,4
2046,4
526336,4
526340,4
526343,4
2056,4
2061,4
526351,5
526356,4
526360,4
874159,4
2083,3
329609,4
2086,4
526378,4
526379,3
526381,4
2094,4
2096,4
526385,5
2099,4
2100,4
2107,4
2108,3
526400,5
526401,5
526402,5
2120,4
526409,5
526410,4
526411,4
2130,4
2131,4
526421,4
526424,5
526429,5
526432,5
526436,5
359,4
961554,4
526446,5
526449,4
526454,4
526455,4
2168,4
209569,4
262506,4
526462,5
175125,5
526465,5
526466,4
977725,4
2183,3
2187,4
2189,4
2196,3
526485,4
2199,4
2200,4
526489,4
526491,4
2205,4
2207,3
526496,4
2209,4
932270,3
2212,4
526501,4
526504,5
961564,3
2219,4
2224,2
209571,4
526518,5
2231,4
526520,4
526521,5
2235,4
2237,4
2238,4
2239,3
331778,3
526532,5
526534,5
2249,4
2250,4
526539,4
2252,4
526541,4
526542,4
2256,4
526549,5
2265,4
2267,4
961573,4
2272,5
526563,4
2277,5
526569,4
526570,5
2284,5
381,4
2290,4
526582,4
526587,4
768232,5
2303,3
2304,4
2305,5
733316,5
526596,4
2310,3
2311,4
526601,4
2316,4
526606,4
526608,4
526610,4
567736,4
2325,3
2326,4
526616,5
2329,4
2332,4
526622,4
2335,4
526624,5
2337,4
2339,4
526630,4
2343,3
244491,4
2346,4
2349,3
2350,3
526641,4
2355,4
2357,4
526647,5
526648,4
2363,4
2364,4
526653,5
526654,4
526657,4
2370,4
786827,4
526661,5
526663,4
524685,5
2385,4
526678,4
2391,4
526682,4
524687,4
2397,4
526689,5
526690,4
2403,5
526692,4
526694,4
2407,4
2408,5
2409,4
526698,4
526699,4
526700,4
2416,5
526706,4
2422,4
612073,4
526712,4
404,5
2426,4
526717,3
526721,4
2435,5
2437,3
87788,4
2443,3
803153,2
2447,4
526737,5
2450,3
2451,4
2455,4
2456,4
2459,4
2461,4
437317,5
2464,5
2467,3
699462,5
2471,4
2476,5
526767,5
2482,5
526779,4
2492,5
526782,4
2495,4
526785,5
2499,5
526789,4
2502,4
526791,5
526792,5
2509,4
2510,4
526799,4
526800,4
526802,4
526804,4
2519,5
526808,5
2521,4
2523,5
526812,5
2525,4
227039,3
786853,4
526816,4
2530,5
2531,5
526821,4
2535,4
526824,4
262567,3
2541,4
2542,5
526831,5
2544,2
526840,5
2555,4
2556,4
526845,4
2559,3
526850,4
526852,4
2568,3
2569,4
2571,4
526861,3
526866,4
526868,4
526869,5
526870,4
526872,5
526873,4
526877,5
87813,4
2592,4
2593,4
526882,4
699483,4
2601,3
2602,3
2603,5
526892,4
526893,4
2606,5
526896,3
2609,4
2610,4
524723,3
2612,4
2613,5
526902,4
2615,3
2617,4
2621,4
526910,4
2623,4
526912,4
2626,4
526915,4
526916,4
526918,5
2631,4
349964,4
2634,4
526924,5
526925,4
2638,4
974172,5
2641,5
526932,5
526933,5
2647,5
526937,4
526938,4
526939,4
2653,4
157211,4
526946,4
2661,4
526950,5
526951,4
2666,4
526955,4
526957,4
526959,5
2674,4
526964,5
526968,4
2681,4
526972,4
2685,5
2686,4
786880,4
526978,4
526979,4
526983,4
526984,5
526988,5
526991,5
526993,4
526995,5
2709,4
2711,3
527002,4
527003,4
527004,4
2717,4
527007,4
2723,5
527012,5
2725,4
2726,4
527015,4
527016,5
527018,5
2733,3
527022,4
2735,4
2737,4
2740,3
527029,4
527030,4
2745,3
2749,4
2750,4
527045,4
2762,3
2765,5
527055,4
527056,4
87843,4
527060,4
527061,4
2774,4
874276,5
2778,4
524751,4
2780,4
2781,5
2783,4
527072,4
2785,4
2790,2
2791,3
2792,4
2793,3
2794,4
527084,5
527085,4
527089,4
527090,4
527091,4
874281,5
2812,4
2813,5
2815,4
527104,4
52468,5
2824,4
527116,4
2830,3
527122,4
527124,5
527125,4
2838,3
2839,5
527128,5
2844,5
2845,4
2852,4
2853,4
2857,5
2858,5
527148,5
527149,5
527152,4
527156,5
527157,4
527161,4
907916,4
350006,3
527175,5
2891,3
527180,5
527181,5
527182,4
527183,4
527192,5
527194,3
2907,5
350010,4
2910,4
2911,4
527203,4
527204,4
2918,4
2919,4
2921,3
527211,4
2924,4
961682,4
527214,5
2930,4
699539,4
527223,4
527224,4
2939,4
925376,4
2941,4
175253,5
2944,4
2948,4
961686,4
527240,4
527241,5
527242,4
2955,4
2956,4
2960,4
175256,4
527250,4
2963,4
2965,4
527256,4
527258,4
527259,4
527260,4
527261,4
527262,4
527265,4
527266,4
2982,3
527272,4
2985,5
2987,5
2988,4
437405,5
2998,4
527289,4
527290,4
3004,4
699552,5
3010,4
874315,4
3015,5
3018,4
786935,5
527310,4
527311,5
3029,4
3030,4
527319,4
3034,4
3038,4
3039,4
803173,2
3049,5
527339,4
527342,4
3055,4
3058,4
3059,4
3065,4
527354,4
527355,4
527356,4
527357,5
786944,4
3076,5
527366,4
3079,5
527369,4
3085,4
3088,4
3089,4
527379,4
3095,4
3096,5
527388,3
3102,4
3105,4
527401,3
3114,5
527404,4
437426,5
3119,4
527409,5
527413,4
527417,3
3130,4
3132,4
3133,4
527425,4
3141,4
3142,4
527433,5
612194,4
262669,4
3152,4
3154,4
87907,4
3158,5
527447,3
527448,4
527449,4
527450,4
527451,4
437434,5
3167,4
527456,3
527459,5
3174,4
527463,4
527464,4
527465,4
3178,4
350056,5
527474,4
3187,5
527483,5
527484,4
527486,4
527488,4
3203,4
3205,4
3208,3
3209,5
527498,4
527500,3
961730,4
527504,5
3217,4
3222,4
3225,4
269132,4
612207,5
3228,5
3229,4
527518,4
3232,4
3234,4
3235,5
3236,5
699590,5
527529,4
3244,4
527536,4
527539,5
3252,4
3254,4
3255,5
527546,4
3260,4
3262,4
3266,5
3269,4
3272,5
3273,4
3276,4
3278,5
527568,5
3281,4
524835,4
3285,4
527577,4
961743,4
3292,4
3293,4
3296,3
3299,5
279439,4
527592,4
3309,5
3310,3
527599,4
527600,4
527606,4
3319,4
527608,4
527610,4
3323,4
527612,4
527613,4
3331,5
3333,5
527622,4
335215,3
527625,4
3340,4
527631,4
527635,4
3351,4
3352,4
3354,4
527643,4
527644,4
3358,4
3360,3
3366,4
262705,4
3368,4
3369,5
3370,4
527662,4
527666,4
527667,3
3381,4
3382,3
527671,4
3385,3
527674,4
527675,5
527676,4
527678,4
3391,4
437472,5
3396,4
566,4
527686,4
3400,3
527691,4
527695,4
527698,4
527700,4
527702,4
3415,4
527705,3
3418,4
527708,5
527712,3
527713,5
3426,4
3427,4
527716,4
3429,4
527718,5
87953,4
527720,4
3434,3
803186,4
3441,4
527730,4
527732,4
527733,4
527734,4
699625,4
350100,4
527738,4
527740,4
527743,4
3456,3
527746,4
527748,4
527752,5
3465,4
3468,4
787010,5
3470,3
579,4
527764,5
527767,4
3480,3
527770,3
175343,4
527772,3
527773,4
3495,4
3496,5
3497,4
3498,3
527787,4
3503,4
527792,3
527793,3
733356,4
3508,5
350110,4
527798,5
874399,4
454027,3
3517,4
3519,4
3520,3
3521,4
3522,4
527811,4
527812,4
3526,4
87969,4
527818,5
527821,4
262733,5
527825,4
3538,4
350115,5
3541,3
3542,4
527831,4
527838,4
3551,4
3554,4
820648,4
527846,4
3559,4
527848,4
3561,4
527852,4
3567,4
527856,4
3570,3
3572,4
527863,4
527865,5
527870,4
3585,4
527876,4
527877,4
527879,4
527880,5
527881,5
3597,4
527886,4
527889,5
3604,4
3605,5
3606,4
527895,4
527897,4
3611,3
527900,5
3615,4
87984,5
527906,5
3619,3
527908,4
3621,4
3622,4
3623,3
3625,4
527917,4
527918,5
527921,5
3639,4
527928,4
527933,4
527938,4
961803,2
3652,4
3656,3
3659,4
3663,4
527953,4
3666,4
699662,4
3672,3
527961,4
527963,4
527964,5
3677,3
3679,4
527969,5
527972,4
3686,4
733362,4
3689,3
3690,3
527979,3
3693,4
3699,4
527989,4
3702,3
3704,4
527993,4
3708,4
3710,3
527999,4
528001,5
3714,3
528004,5
528005,3
3718,4
3722,4
961815,4
3724,4
528013,4
3727,4
528016,4
528020,4
3733,2
3734,4
3736,3
623,4
3740,4
528029,5
528030,4
961819,4
3750,4
3753,4
528042,4
3758,3
528047,4
3761,4
528050,4
528051,3
528056,4
3769,4
3770,5
528061,4
528063,4
528065,4
3778,4
350155,5
3781,4
3783,4
3789,4
528078,4
528079,4
3792,5
262776,5
528087,4
3801,5
3804,5
528093,4
3808,5
3809,4
528098,3
528099,4
528101,4
3815,4
528104,4
787068,4
528107,4
3821,4
3822,5
524925,5
3825,5
528115,4
3828,5
528117,3
3834,5
262783,4
528125,4
3838,4
3840,4
3843,4
528132,4
528134,5
528135,5
3848,5
3851,5
528143,4
3859,4
528148,3
3861,4
528151,4
528154,4
3867,5
88026,5
528158,4
524933,4
3873,5
528163,4
3876,5
3877,4
528167,5
3881,4
528175,4
3888,5
528178,4
699699,4
528181,3
942866,4
715911,5
528193,4
528194,3
3910,4
3913,4
3919,4
528210,4
3923,5
528212,4
528213,5
3927,4
3928,4
3929,5
528218,4
437562,4
528224,4
528228,5
3942,4
3943,5
528233,3
528234,5
528236,4
524946,3
528238,4
3951,4
3953,4
3955,5
3956,5
528245,4
3958,5
528247,4
3961,5
528252,4
3966,4
528256,3
528257,4
528258,4
3972,4
528263,5
3976,5
3977,4
524951,4
528268,4
437570,4
3984,4
750830,5
3986,4
528275,4
528279,4
528283,3
3997,4
528286,4
528288,4
4002,5
961862,5
528296,4
528297,4
528298,4
262813,2
528306,4
612339,4
4020,4
4021,4
699721,4
4025,4
528315,4
4029,5
4032,4
528321,3
4040,5
4042,4
528332,4
4045,3
4046,4
4047,5
4049,4
4050,4
528340,5
528341,4
528342,4
528344,4
528345,3
4059,4
528350,4
4063,5
528352,3
528353,3
88059,5
4068,5
787110,4
4070,4
528359,4
528365,3
528367,3
4081,3
528370,4
528372,5
528375,4
4089,4
4092,5
4096,3
4097,4
437590,5
4102,4
528391,4
528392,4
4105,4
528394,5
4107,4
4108,4
4110,5
528399,4
528406,4
4124,4
528413,4
4129,4
4130,5
528421,5
528425,5
528427,5
528430,4
528432,4
4145,4
528436,4
528437,5
350217,5
528440,5
4153,4
528444,4
528446,3
139803,4
528450,5
528455,4
528456,5
528457,5
528458,4
695,4
528465,5
4178,5
4182,4
4183,5
528472,5
4186,4
4187,4
528476,4
528477,4
528480,4
528482,5
528485,4
528486,4
4200,4
4202,4
528491,4
528492,5
4206,4
528495,4
528497,4
4210,5
4211,5
528500,4
528501,4
4214,4
528504,4
528505,4
4219,4
4222,4
528512,4
528513,5
4226,4
528518,5
528519,4
528521,5
4235,5
4239,4
4240,5
528529,4
4244,5
4245,4
528535,4
528537,4
4251,5
528540,4
528542,5
722788,5
4256,4
350235,5
4262,4
528551,4
4266,5
528556,4
4269,4
528558,5
528559,4
4272,4
4273,3
437619,5
528564,5
4279,5
528570,4
528571,4
4284,5
528573,4
4286,4
4288,5
528577,5
528578,5
52517,4
4294,4
528584,5
716,5
528586,4
699767,3
528588,5
4302,4
838131,5
4307,5
528597,4
528598,5
528599,5
528601,5
4314,5
262863,4
4317,5
4318,5
4326,4
4327,4
528616,5
4331,4
528620,4
4333,4
4336,4
528627,4
4340,4
178100,4
4344,5
528633,4
951111,4
4348,4
528639,5
4353,4
528651,4
528654,3
528655,4
4371,4
528662,4
4377,4
4378,4
4379,4
4381,4
4382,4
528674,4
4388,4
961926,3
4390,5
4391,5
528680,4
528685,4
4398,5
528689,4
4402,2
4403,4
4404,4
4406,3
528696,4
4409,4
4410,5
528699,4
528700,4
4414,4
88117,5
4417,5
528706,5
528708,5
4425,4
528714,4
4428,5
528718,4
528719,4
787171,4
4436,4
4437,5
4439,4
528728,4
528729,5
4442,4
4443,4
4447,5
528737,4
528738,5
4453,5
699793,4
528745,4
525031,4
528748,5
528749,4
4464,4
4466,4
4468,4
4470,5
4472,4
528761,4
528762,4
4476,4
778655,4
4478,4
4481,4
4482,4
4483,4
4484,4
4486,5
528784,4
528792,5
4506,4
528796,4
4509,4
528800,4
4515,5
528804,5
4518,4
372908,4
528810,4
528811,5
4524,4
528814,4
528815,4
4528,4
4529,4
528819,4
4535,4
528824,4
528826,4
4542,4
528831,4
4545,4
4546,4
4547,4
4548,4
4556,5
4557,5
4558,4
4559,5
4560,4
4562,4
528851,5
4564,4
439971,5
4570,5
528859,5
192191,4
528865,5
4579,5
4580,4
528870,4
4585,4
4586,4
88146,4
4591,5
528881,5
4594,4
4595,4
4599,4
528890,5
699818,5
4606,5
528895,5
528896,4
528898,5
4616,5
528908,4
4622,4
4623,5
528913,4
528919,5
528921,5
528923,4
528924,4
478379,4
4638,3
4639,4
528928,5
4642,4
4646,4
528939,4
528941,4
528946,4
528947,5
528948,5
4662,5
528951,5
528954,5
528955,5
157278,4
4672,4
4673,4
4674,4
262923,4
528965,5
4679,4
4680,4
4681,4
528970,4
528973,5
528975,5
4688,5
4690,4
612451,4
528980,5
4698,4
528990,5
4704,3
4705,4
528994,5
4711,4
529000,4
4713,4
529002,5
890519,4
4718,4
4720,5
4722,5
529015,5
4729,4
4730,4
699839,5
529023,5
525078,5
529030,4
4745,4
35074,5
4749,4
4750,5
4751,4
529040,4
529041,5
4754,4
175555,3
529045,4
529047,4
529048,5
785772,3
4766,4
437701,5
4768,4
262939,5
4772,3
4774,4
529063,4
681024,5
4777,4
529067,4
529068,4
529070,5
525085,4
4784,4
529075,4
529077,4
529078,4
4793,4
529083,4
4797,2
4798,2
4799,4
4801,4
4802,4
529092,4
4806,5
4809,4
4811,5
529101,5
4815,3
529104,4
529105,5
4821,5
4822,4
529113,4
529115,3
4828,4
529118,4
4831,4
529123,4
4841,5
529131,4
4844,5
529137,5
4851,5
4852,4
529143,4
4856,4
4864,5
529154,5
233969,4
529157,4
529159,4
4873,4
4874,4
529167,4
529170,5
529171,4
529172,4
104911,4
529179,3
4892,4
529185,4
4898,4
4899,5
529189,3
529190,4
4904,5
4907,5
4912,4
4915,4
529204,5
4918,4
529207,4
4921,4
4925,4
4926,4
4927,4
529216,5
4934,4
175585,5
4936,4
4938,4
529231,4
942763,4
4950,4
529248,4
4961,5
544695,4
529251,5
4971,4
529262,4
529263,4
175592,4
529267,4
529268,5
350356,3
4987,4
4989,5
4994,4
4996,4
4997,4
4998,5
529289,4
529291,5
5004,4
5007,4
5008,4
529301,4
529302,4
5016,5
175599,5
529310,5
525125,5
529312,3
5027,4
5028,4
5029,4
529319,4
5032,4
5034,5
5036,5
5039,5
525128,4
5043,4
529333,4
529334,4
5047,5
5048,4
194412,4
787274,4
5057,5
529346,4
5061,4
529353,5
5066,5
5067,5
5070,3
529360,4
5075,5
5076,4
5077,4
5078,5
529367,4
529370,5
5083,4
529372,4
437754,4
529375,5
5089,5
529379,4
5092,4
5093,5
529382,5
5095,3
529385,3
529386,4
529388,5
529389,3
5102,4
529392,5
529393,4
5106,4
5108,4
5109,4
529399,4
529405,4
5118,4
5122,4
854,4
5128,4
529418,4
787287,5
5133,4
5135,4
529424,4
244584,4
5138,5
5141,4
5143,4
5145,4
529434,3
529435,4
529436,4
529437,3
5151,5
5152,4
5154,4
5155,4
529445,4
529447,3
5160,4
5162,4
437767,4
5164,4
5168,4
529458,4
5172,4
699913,4
529464,4
350388,3
529469,4
529472,4
787296,4
5188,4
5189,4
529483,4
5198,4
5199,5
529489,4
529490,4
525155,4
529492,4
5206,4
5208,4
529497,4
529499,4
529502,4
5216,4
529505,3
529506,4
529507,4
529509,4
529510,4
529514,3
5227,4
419168,5
529523,4
787305,4
350399,5
529533,4
5248,4
529539,4
529541,3
529544,3
529547,4
529549,3
5262,4
5263,3
5264,4
529553,4
529556,4
5269,5
529560,4
5274,4
236367,3
787312,5
962075,4
529576,5
5290,4
529580,5
5293,5
529584,5
787315,5
529590,4
5304,4
5307,4
529596,3
5309,5
5310,4
263029,5
5312,4
612556,4
525175,3
5324,3
529613,4
529614,4
529615,4
529616,4
5329,5
529626,4
529627,5
5341,4
529633,4
5346,5
5347,5
5349,4
5354,4
5355,4
529644,5
529645,4
529646,4
529649,4
529650,4
5363,4
529652,4
529653,5
529654,3
529656,3
5369,3
5370,3
529660,4
5373,5
529668,3
5385,4
529675,4
5389,4
529678,4
5391,4
529680,4
5393,4
529683,4
529686,4
5399,4
529692,4
529693,4
263045,4
529698,3
529699,4
529701,3
529705,4
5420,5
529710,4
529711,5
787336,4
5426,4
529716,4
5430,4
5431,4
5435,4
5437,4
529727,4
874720,4
5442,4
5449,4
5453,4
529742,4
529743,4
5456,4
529745,4
5462,4
5463,3
5464,5
5465,4
529754,4
529757,4
88293,3
529760,5
529761,5
5475,4
5477,4
529767,4
5482,5
529771,4
529776,3
5489,4
529778,4
529779,4
529780,4
529785,4
5499,4
5501,4
529792,4
5505,4
5507,4
5509,4
699969,3
5514,5
5515,5
529806,4
529807,3
529808,4
5526,3
529815,3
529817,4
529818,4
5533,4
5536,5
529826,4
5541,5
529830,4
529831,3
263068,4
5546,4
962119,3
5549,5
5552,5
5553,4
5554,4
529846,4
529851,5
529852,4
529853,4
529855,4
5568,4
787360,4
5571,4
5572,4
5574,5
529864,4
529869,5
529870,5
529871,4
5586,4
529876,4
5589,5
529878,3
584500,4
787364,4
5595,4
5596,5
529889,5
5603,5
529892,4
5608,4
5609,4
5616,4
529905,4
5620,2
529909,4
529911,3
529912,4
529915,3
5631,4
5633,5
529922,4
529924,4
529925,5
529929,4
5642,4
612610,4
529934,4
5647,4
529936,5
5652,5
529943,4
5656,4
5657,5
529948,4
529950,4
5668,2
5670,5
529959,3
529961,5
529963,3
263090,4
529966,4
5680,4
5684,4
529973,4
529974,4
529975,4
542601,4
5692,3
700000,4
5699,5
529989,4
5703,3
529992,3
5707,3
5709,5
529999,4
530002,4
530004,4
5717,4
5720,4
530011,4
530014,4
530016,4
612624,4
5732,5
5733,3
5734,4
530023,4
530024,4
530026,5
437863,4
530028,4
646140,5
5748,5
530038,4
530039,3
88340,4
5754,3
331895,3
530045,4
5758,3
530047,5
530048,4
5761,4
530050,3
530052,4
530057,3
388971,4
700013,4
530064,4
5777,4
5778,4
5780,4
5781,5
350489,4
5785,4
530074,5
530078,4
5791,4
5792,3
530081,4
5794,5
88347,2
5796,4
